Date,Region,Disease,Temperature_C,Rainfall_mm,Humidity_Percent,Population_Density,Case_Count
2035-08-15,Southeast Asia,Influenza,14.77,150.09,48.42,50,34
2035-08-16,Asia,Tuberculosis,19.5,144.45,48.5,300,22
2035-08-17,Middle East,Malaria,20.48,148.81,54.97,500,45
2035-08-18,Europe,Malaria,19.42,209.54,48.05,1000,49
2035-08-19,Europe,Malaria,16.87,166.27,51.55,300,43
2035-08-20,South America,Malaria,16.01,157.94,49.97,50,71
2035-08-21,Southeast Asia,Cholera,19.83,147.21,51.87,300,43
2035-08-22,Middle East,COVID-19,13.77,111.36,50.68,5000,41
2035-08-23,Africa,COVID-19,13.93,194.91,62.87,50,38
2035-08-24,North America,COVID-19,16.61,134.36,57.55,50,58
2035-08-25,Southeast Asia,Influenza,11.01,154.28,45.48,2000,71
2035-08-26,Europe,Measles,17.66,115.3,50.8,50,37
2035-08-27,Middle East,Malaria,17.92,171.26,46.27,150,100
2035-08-28,South America,Influenza,21.16,113.74,52.37,300,60
2035-08-29,Asia,Dengue,20.04,129.9,56.08,500,100
2035-08-30,South America,Dengue,16.66,121.02,52.87,500,53
2035-08-31,Southeast Asia,Measles,14.77,153.25,45.74,5000,38
2035-09-01,Southeast Asia,Malaria,17.27,47.35,54.52,5000,10
2035-09-02,North America,Tuberculosis,9.81,85.03,51.43,500,29
2035-09-03,Southeast Asia,Tuberculosis,15.17,92.6,52.9,150,15
2035-09-04,Oceania,COVID-19,15.42,64.02,50.41,1000,41
2035-09-05,South America,Typhoid,12.59,104.95,50.79,500,35
2035-09-06,Asia,Malaria,10.18,97.72,46.2,150,52
2035-09-07,Europe,Malaria,17.26,115.24,46.48,150,60
2035-09-08,South America,Dengue,10.41,47.94,43.62,2000,26
2035-09-09,Middle East,Tuberculosis,17.03,10.72,56.61,1000,22
2035-09-10,South America,Cholera,10.3,103.03,55.46,150,30
2035-09-11,Africa,Malaria,18.3,59.01,47.93,2000,22
2035-09-12,Africa,COVID-19,20.15,119.18,64.24,2000,36
2035-09-13,Southeast Asia,Tuberculosis,12.83,95.72,56.89,5000,18
2035-09-14,Europe,COVID-19,15.37,102.9,50.2,500,34
2035-09-15,Oceania,Malaria,14.59,94.6,49.96,1000,52
2035-09-16,North America,Measles,20.28,74.79,48.04,2000,31
2035-09-17,North America,Cholera,15.56,83.85,51.2,150,29
2035-09-18,North America,Malaria,7.42,114.75,47.7,2000,52
2035-09-19,North America,Cholera,12.31,135.89,54.57,150,37
2035-09-20,Middle East,COVID-19,17.38,77.63,46.9,50,50
2035-09-21,Southeast Asia,Typhoid,12.7,143.37,48.38,5000,41
2035-09-22,Oceania,Cholera,21.3,78.81,50.34,2000,28
2035-09-23,Middle East,Typhoid,17.85,90.17,47.42,150,21
2035-09-24,Southeast Asia,Tuberculosis,19.34,91.63,50.39,1000,19
2035-09-25,Southeast Asia,Dengue,17.12,104.67,44.98,2000,31
2035-09-26,Africa,COVID-19,9.0,75.06,53.97,300,63
2035-09-27,Europe,Tuberculosis,17.06,116.64,49.37,300,26
2035-09-28,Southeast Asia,Typhoid,15.86,154.13,49.51,2000,51
2035-09-29,South America,COVID-19,17.62,122.06,40.0,5000,59
2035-09-30,Africa,Dengue,14.62,86.68,42.59,5000,38
2035-10-01,Oceania,Measles,16.44,20.91,44.64,2000,50
2035-10-02,North America,Malaria,18.95,65.71,57.76,50,32
2035-10-03,Asia,Typhoid,16.18,32.49,44.21,5000,21
2035-10-04,South America,Dengue,19.73,18.22,52.79,1000,18
2035-10-05,Africa,Malaria,15.52,47.73,53.92,5000,34
2035-10-06,Oceania,Tuberculosis,17.55,56.38,51.22,500,27
2035-10-07,Middle East,Dengue,17.73,62.18,51.83,5000,35
2035-10-08,Europe,Measles,14.93,84.65,46.63,5000,41
2035-10-09,Asia,Malaria,18.17,26.01,44.14,5000,21
2035-10-10,Asia,Influenza,11.25,21.04,55.79,150,41
2035-10-11,Oceania,Malaria,20.2,23.86,51.54,1000,23
2035-10-12,North America,COVID-19,12.83,90.95,54.56,1000,23
2035-10-13,Asia,Malaria,16.23,71.58,49.06,300,19
2035-10-14,Europe,Dengue,17.18,126.34,50.07,2000,75
2035-10-15,Europe,Cholera,14.08,66.47,55.87,5000,20
2035-10-16,Europe,Measles,15.45,81.78,61.47,5000,51
2035-10-17,Asia,Tuberculosis,14.79,54.31,64.61,50,22
2035-10-18,Middle East,Tuberculosis,14.56,25.65,42.88,500,23
2035-10-19,Middle East,Typhoid,18.3,48.1,51.93,500,9
2035-10-20,Oceania,Malaria,16.74,74.44,49.33,2000,53
2035-10-21,Africa,Influenza,13.83,68.5,56.25,50,42
2035-10-22,Africa,Tuberculosis,15.77,17.13,58.8,150,20
2035-10-23,South America,Influenza,17.95,80.18,48.87,5000,43
2035-10-24,Middle East,Malaria,20.34,26.48,62.65,150,17
2035-10-25,Southeast Asia,Malaria,12.8,63.97,63.05,5000,13
2035-10-26,Asia,Measles,15.92,74.29,52.18,5000,52
2035-10-27,Europe,Measles,14.19,42.01,51.27,500,28
2035-10-28,Asia,Cholera,16.21,48.34,49.66,5000,18
2035-10-29,Oceania,Dengue,10.88,53.13,63.6,150,18
2035-10-30,Africa,Malaria,20.2,61.64,48.99,500,19
2035-10-31,South America,Malaria,16.76,103.6,50.06,150,43
2035-11-01,Southeast Asia,Malaria,23.03,40.94,49.64,2000,27
2035-11-02,Africa,COVID-19,24.54,29.61,43.79,50,42
2035-11-03,South America,Tuberculosis,19.4,0.0,49.1,1000,28
2035-11-04,South America,Typhoid,17.8,3.49,57.32,150,4
2035-11-05,Southeast Asia,Tuberculosis,20.3,24.64,51.5,5000,18
2035-11-06,South America,Typhoid,21.33,31.98,57.09,150,18
2035-11-07,South America,COVID-19,22.19,56.29,56.67,300,41
2035-11-08,North America,Measles,18.71,54.04,56.95,5000,48
2035-11-09,Africa,Dengue,20.48,30.17,72.19,2000,18
2035-11-10,Southeast Asia,Measles,17.97,51.54,54.52,1000,38
2035-11-11,Europe,Typhoid,16.74,45.46,60.02,5000,15
2035-11-12,Africa,Cholera,22.14,0.0,53.97,1000,5
2035-11-13,South America,Dengue,16.48,0.0,55.96,2000,16
2035-11-14,Oceania,Cholera,23.85,14.3,61.17,5000,12
2035-11-15,Southeast Asia,Measles,23.66,20.21,48.51,500,39
2035-11-16,North America,Dengue,16.96,9.01,55.99,5000,14
2035-11-17,Africa,Tuberculosis,20.42,51.81,55.66,300,24
2035-11-18,Oceania,Measles,20.04,58.78,56.56,2000,40
2035-11-19,Africa,COVID-19,18.88,25.85,53.58,50,29
2035-11-20,North America,Dengue,22.33,0.0,55.9,2000,18
2035-11-21,Southeast Asia,Cholera,18.94,55.58,54.54,1000,11
2035-11-22,Southeast Asia,Cholera,15.22,70.1,51.82,1000,23
2035-11-23,Middle East,Tuberculosis,17.0,70.24,68.53,50,10
2035-11-24,Southeast Asia,Measles,16.75,53.91,60.07,1000,52
2035-11-25,Middle East,Influenza,18.28,90.34,58.09,1000,26
2035-11-26,South America,Dengue,19.24,0.0,65.45,1000,11
2035-11-27,South America,Dengue,21.48,16.6,54.42,5000,8
2035-11-28,Asia,COVID-19,21.79,69.69,52.92,1000,21
2035-11-29,Middle East,Measles,22.41,0.0,63.6,2000,29
2035-11-30,North America,COVID-19,16.69,38.17,52.31,2000,34
2035-12-01,Southeast Asia,Typhoid,26.06,0.0,73.21,1000,5
2035-12-02,North America,Measles,21.12,0.0,69.96,5000,52
2035-12-03,Middle East,Influenza,29.16,0.0,66.48,150,40
2035-12-04,Europe,Influenza,27.09,53.82,61.41,2000,37
2035-12-05,Oceania,Dengue,23.17,18.42,68.49,300,10
2035-12-06,Middle East,Influenza,28.33,0.0,63.46,2000,51
2035-12-07,Southeast Asia,Tuberculosis,25.98,30.19,59.1,300,15
2035-12-08,Oceania,COVID-19,27.82,2.33,62.53,150,46
2035-12-09,Africa,Typhoid,21.85,28.08,65.21,5000,13
2035-12-10,North America,COVID-19,23.44,2.6,59.61,500,44
2035-12-11,Africa,Malaria,23.0,49.06,63.88,150,20
2035-12-12,Oceania,Measles,24.29,7.67,70.05,5000,38
2035-12-13,Oceania,Malaria,24.17,62.35,67.54,5000,50
2035-12-14,Southeast Asia,Dengue,28.78,0.0,69.95,300,22
2035-12-15,Oceania,Cholera,29.6,49.64,69.84,300,13
2035-12-16,Africa,Dengue,22.49,9.43,56.68,2000,24
2035-12-17,South America,Measles,24.15,58.74,58.84,300,50
2035-12-18,Southeast Asia,Malaria,23.52,0.0,73.14,5000,19
2035-12-19,Middle East,Cholera,25.64,21.02,67.2,300,9
2035-12-20,Southeast Asia,COVID-19,22.62,7.64,74.8,300,70
2035-12-21,Southeast Asia,COVID-19,29.69,34.35,63.31,5000,30
2035-12-22,Europe,Malaria,22.8,3.4,75.76,300,24
2035-12-23,North America,Dengue,27.24,0.0,69.47,150,14
2035-12-24,Africa,Tuberculosis,18.54,28.61,60.79,5000,16
2035-12-25,Europe,Measles,24.25,5.05,64.83,1000,37
2035-12-26,South America,Cholera,19.37,65.61,60.08,50,12
2035-12-27,South America,Measles,24.01,16.75,72.29,5000,46
2035-12-28,Africa,Malaria,26.7,28.24,66.16,2000,26
2035-12-29,Oceania,COVID-19,19.2,12.5,70.81,500,89
2035-12-30,Europe,Measles,21.39,32.69,62.14,50,63
2035-12-31,Africa,Dengue,20.94,38.75,57.96,300,23
2036-01-01,Asia,Typhoid,29.9,62.81,67.11,5000,24
2036-01-02,North America,Cholera,30.06,38.9,77.29,1000,8
2036-01-03,Europe,Tuberculosis,32.43,13.65,77.98,50,25
2036-01-04,Southeast Asia,Cholera,29.37,13.02,76.62,5000,13
2036-01-05,Asia,Cholera,28.4,0.0,75.97,150,2
2036-01-06,Southeast Asia,Cholera,26.08,0.0,70.42,150,3
2036-01-07,North America,Tuberculosis,24.18,0.0,75.71,150,13
2036-01-08,North America,Typhoid,28.98,89.12,72.25,5000,27
2036-01-09,Southeast Asia,Measles,27.16,95.62,69.79,1000,34
2036-01-10,Asia,Measles,33.95,25.27,72.74,150,30
2036-01-11,Middle East,Measles,29.18,41.83,75.26,2000,30
2036-01-12,Africa,COVID-19,27.7,12.44,65.49,5000,21
2036-01-13,Africa,Measles,30.89,58.88,76.86,300,9
2036-01-14,Oceania,Cholera,29.26,0.0,73.22,300,4
2036-01-15,Oceania,Dengue,31.78,30.14,63.02,2000,18
2036-01-16,Europe,COVID-19,30.02,33.42,65.47,5000,21
2036-01-17,Asia,Malaria,30.17,0.0,64.16,50,13
2036-01-18,Southeast Asia,COVID-19,28.53,4.37,68.98,50,35
2036-01-19,Asia,COVID-19,27.84,32.84,70.6,2000,39
2036-01-20,Asia,Typhoid,32.63,55.9,78.94,300,20
2036-01-21,North America,Typhoid,30.72,17.72,70.56,1000,6
2036-01-22,Southeast Asia,Typhoid,30.01,51.64,68.87,1000,15
2036-01-23,Middle East,Dengue,27.97,37.0,69.75,150,20
2036-01-24,North America,Typhoid,27.96,45.82,72.02,1000,12
2036-01-25,North America,COVID-19,30.78,18.28,78.13,500,24
2036-01-26,Europe,Dengue,29.44,0.0,70.77,2000,7
2036-01-27,Oceania,Dengue,32.24,53.71,76.42,2000,32
2036-01-28,Africa,Tuberculosis,27.36,6.71,80.15,2000,32
2036-01-29,North America,Typhoid,30.37,15.25,79.34,500,6
2036-01-30,Europe,Measles,30.69,71.28,68.32,150,43
2036-01-31,Southeast Asia,Tuberculosis,31.56,29.53,67.53,1000,18
2036-02-01,Africa,COVID-19,34.53,17.3,78.64,150,38
2036-02-02,Middle East,Malaria,36.62,18.05,84.57,5000,34
2036-02-03,Oceania,Influenza,34.89,28.86,76.35,1000,33
2036-02-04,North America,COVID-19,34.47,60.66,79.4,1000,32
2036-02-05,South America,Dengue,34.46,46.18,76.3,1000,25
2036-02-06,South America,Measles,39.41,103.92,80.77,2000,45
2036-02-07,Europe,Cholera,36.06,65.44,70.46,150,16
2036-02-08,Europe,Malaria,32.66,26.01,70.56,50,27
2036-02-09,Southeast Asia,Dengue,34.63,24.98,74.26,300,32
2036-02-10,South America,Dengue,31.03,65.12,77.04,500,41
2036-02-11,Middle East,Measles,31.09,62.7,78.83,500,37
2036-02-12,Southeast Asia,Malaria,33.9,70.34,88.95,5000,66
2036-02-13,Oceania,Malaria,31.74,0.0,80.97,50,17
2036-02-14,Africa,COVID-19,36.84,68.55,78.28,150,42
2036-02-15,Middle East,Tuberculosis,37.47,18.4,73.91,500,22
2036-02-16,South America,Malaria,33.96,53.22,80.16,300,42
2036-02-17,Middle East,Cholera,38.83,77.37,73.73,150,19
2036-02-18,Oceania,Dengue,33.43,75.44,79.93,300,63
2036-02-19,Southeast Asia,Dengue,32.28,71.54,89.76,1000,31
2036-02-20,Africa,Influenza,34.1,31.65,78.4,1000,26
2036-02-21,North America,Influenza,36.8,64.42,73.31,2000,42
2036-02-22,Oceania,Dengue,34.2,88.58,72.25,150,48
2036-02-23,North America,Influenza,35.98,47.3,71.7,50,31
2036-02-24,Oceania,Measles,37.34,93.78,75.85,300,19
2036-02-25,North America,COVID-19,32.37,45.95,80.22,5000,37
2036-02-26,South America,Malaria,31.4,93.13,78.69,150,49
2036-02-27,Southeast Asia,Malaria,28.49,0.0,70.8,1000,13
2036-02-28,Asia,COVID-19,35.39,0.0,85.95,50,34
2036-02-29,Europe,COVID-19,37.74,33.42,80.51,1000,32
2036-03-01,Europe,Typhoid,37.45,92.99,82.37,2000,32
2036-03-02,Europe,Malaria,33.05,107.27,70.56,5000,59
2036-03-03,Southeast Asia,Influenza,40.86,62.67,79.54,1000,38
2036-03-04,North America,Dengue,35.09,104.95,78.05,5000,42
2036-03-05,Africa,Tuberculosis,34.74,101.25,74.09,50,23
2036-03-06,Oceania,Malaria,39.71,87.43,73.81,1000,42
2036-03-07,Europe,Dengue,32.86,59.85,80.7,500,27
2036-03-08,Asia,Malaria,33.13,104.6,72.33,1000,22
2036-03-09,Oceania,Typhoid,37.01,42.07,75.12,2000,6
2036-03-10,Middle East,Typhoid,33.54,112.84,80.56,50,47
2036-03-11,South America,COVID-19,38.26,72.07,74.01,150,56
2036-03-12,Oceania,Malaria,38.19,117.68,80.37,150,57
2036-03-13,Southeast Asia,Cholera,30.55,104.71,80.36,5000,20
2036-03-14,Middle East,Influenza,33.38,145.46,79.37,300,54
2036-03-15,North America,Typhoid,29.78,84.34,72.26,5000,15
2036-03-16,South America,Dengue,32.52,109.46,81.33,2000,39
2036-03-17,Oceania,Measles,28.32,144.33,78.57,5000,27
2036-03-18,Asia,Tuberculosis,35.82,106.13,78.39,300,24
2036-03-19,Europe,Typhoid,31.53,122.8,75.02,5000,26
2036-03-20,Asia,Tuberculosis,36.95,136.12,87.93,2000,31
2036-03-21,Middle East,Measles,34.03,53.77,87.03,500,47
2036-03-22,Middle East,Dengue,32.98,127.64,78.34,500,79
2036-03-23,North America,Typhoid,33.46,159.36,83.93,50,56
2036-03-24,Oceania,Typhoid,33.61,112.15,75.15,1000,35
2036-03-25,Middle East,Tuberculosis,37.7,171.91,82.41,500,28
2036-03-26,Africa,Influenza,33.59,116.24,78.1,1000,35
2036-03-27,North America,Cholera,35.52,89.43,80.31,50,20
2036-03-28,Africa,Malaria,33.86,132.3,80.88,2000,62
2036-03-29,Oceania,Influenza,30.63,112.7,82.65,1000,31
2036-03-30,North America,Influenza,41.26,31.32,83.92,300,36
2036-03-31,Middle East,Cholera,36.62,105.29,82.75,300,33
2036-04-01,North America,Measles,31.48,148.98,77.07,2000,24
2036-04-02,Europe,COVID-19,35.81,123.07,70.5,2000,28
2036-04-03,North America,Cholera,31.26,170.85,78.76,50,55
2036-04-04,Southeast Asia,Malaria,31.66,166.23,90.0,150,73
2036-04-05,Oceania,Dengue,36.25,160.81,70.88,2000,77
2036-04-06,Asia,Typhoid,34.58,132.21,73.57,150,38
2036-04-07,North America,Influenza,30.74,204.01,78.56,500,22
2036-04-08,Asia,Dengue,32.12,131.66,90.0,300,41
2036-04-09,North America,Cholera,33.31,123.87,80.49,2000,25
2036-04-10,Oceania,Malaria,30.24,134.14,76.49,500,46
2036-04-11,Asia,COVID-19,32.04,175.54,76.39,5000,25
2036-04-12,Middle East,Influenza,32.27,141.63,71.31,150,50
2036-04-13,Europe,Cholera,36.26,182.91,79.95,1000,15
2036-04-14,Africa,Measles,38.27,114.09,74.08,2000,34
2036-04-15,Africa,Cholera,37.79,171.6,82.52,2000,36
2036-04-16,Africa,Measles,32.68,150.38,77.34,2000,45
2036-04-17,North America,Measles,36.15,157.74,65.36,5000,38
2036-04-18,Middle East,Measles,33.33,145.04,74.22,300,20
2036-04-19,Asia,Typhoid,35.05,129.31,80.86,300,24
2036-04-20,North America,Measles,37.91,170.03,79.47,50,29
2036-04-21,Southeast Asia,Malaria,36.22,151.78,79.18,2000,82
2036-04-22,Asia,Dengue,37.94,102.43,72.74,2000,37
2036-04-23,South America,Dengue,29.15,138.12,80.99,150,56
2036-04-24,Southeast Asia,Dengue,32.06,173.79,78.69,150,75
2036-04-25,Oceania,Malaria,37.12,136.3,88.29,2000,50
2036-04-26,Africa,Measles,39.65,110.76,80.58,300,24
2036-04-27,Africa,Tuberculosis,37.02,125.65,79.44,5000,19
2036-04-28,Africa,Dengue,36.47,120.33,86.41,5000,37
2036-04-29,South America,Measles,29.62,168.55,75.03,5000,40
2036-04-30,Asia,Dengue,32.69,100.62,77.61,1000,64
2036-05-01,Southeast Asia,Cholera,33.01,176.24,78.06,150,27
2036-05-02,North America,Typhoid,29.02,181.16,71.85,500,38
2036-05-03,South America,Dengue,26.4,106.84,76.59,150,50
2036-05-04,North America,Measles,32.71,156.16,68.94,150,33
2036-05-05,South America,Dengue,32.56,162.34,76.51,150,45
2036-05-06,Middle East,COVID-19,29.52,167.18,78.63,500,37
2036-05-07,Europe,Typhoid,35.24,128.85,73.15,1000,32
2036-05-08,North America,Cholera,31.86,144.88,80.92,5000,36
2036-05-09,Asia,COVID-19,26.74,168.8,70.93,50,67
2036-05-10,North America,Malaria,33.15,170.77,71.94,300,87
2036-05-11,Africa,Malaria,33.0,81.94,75.71,300,41
2036-05-12,Southeast Asia,Cholera,26.07,195.69,83.73,2000,52
2036-05-13,North America,Measles,33.3,223.41,68.35,500,14
2036-05-14,Europe,Tuberculosis,31.97,161.85,65.63,1000,22
2036-05-15,South America,Cholera,32.18,164.81,68.57,150,35
2036-05-16,Asia,COVID-19,29.94,111.4,71.79,2000,22
2036-05-17,Southeast Asia,Influenza,31.98,122.45,77.56,5000,34
2036-05-18,Southeast Asia,Dengue,28.37,178.12,68.17,5000,74
2036-05-19,Asia,Tuberculosis,27.8,152.58,74.53,1000,14
2036-05-20,Europe,Malaria,26.21,176.73,72.37,1000,71
2036-05-21,Oceania,Influenza,30.98,171.0,75.54,50,35
2036-05-22,South America,Measles,23.98,116.85,82.14,1000,39
2036-05-23,North America,Malaria,32.85,158.91,72.21,2000,55
2036-05-24,Oceania,COVID-19,37.4,176.88,69.83,50,15
2036-05-25,Europe,Dengue,35.92,164.38,76.22,2000,83
2036-05-26,Asia,Influenza,28.61,189.46,69.48,500,25
2036-05-27,North America,Influenza,33.49,164.54,75.09,5000,42
2036-05-28,Middle East,Dengue,31.91,122.59,69.57,5000,47
2036-05-29,Asia,Influenza,27.51,182.15,78.43,1000,52
2036-05-30,South America,Influenza,28.98,178.04,74.73,2000,44
2036-05-31,Southeast Asia,Measles,27.37,223.9,77.13,300,47
2036-06-01,Middle East,Typhoid,28.61,196.02,59.86,2000,43
2036-06-02,Asia,Typhoid,20.05,192.45,64.15,1000,43
2036-06-03,Africa,COVID-19,28.61,166.29,63.74,2000,37
2036-06-04,Southeast Asia,Typhoid,19.48,172.02,52.57,150,32
2036-06-05,Southeast Asia,COVID-19,27.57,193.42,62.03,150,36
2036-06-06,Europe,Tuberculosis,21.78,179.93,79.65,2000,34
2036-06-07,Europe,Measles,25.16,184.8,60.1,300,28
2036-06-08,Europe,COVID-19,26.09,164.25,69.52,2000,57
2036-06-09,North America,Measles,26.0,183.05,56.6,5000,51
2036-06-10,Africa,Malaria,21.57,167.46,69.8,50,84
2036-06-11,Southeast Asia,Measles,23.6,167.73,61.5,2000,25
2036-06-12,Asia,Measles,23.1,131.61,68.42,150,43
2036-06-13,Oceania,Cholera,26.68,151.37,59.02,500,36
2036-06-14,Middle East,Measles,25.19,175.58,63.55,500,57
2036-06-15,Southeast Asia,Typhoid,26.28,239.12,71.34,500,80
2036-06-16,Southeast Asia,COVID-19,21.78,197.8,62.84,300,19
2036-06-17,Oceania,Measles,29.49,171.19,59.72,150,31
2036-06-18,Asia,Cholera,22.61,159.19,63.89,150,56
2036-06-19,Asia,Cholera,23.0,229.78,69.24,5000,59
2036-06-20,Oceania,Typhoid,27.24,180.41,71.43,1000,48
2036-06-21,Middle East,COVID-19,20.01,188.89,68.92,2000,38
2036-06-22,Africa,Cholera,25.38,161.61,58.11,500,20
2036-06-23,Europe,Typhoid,20.39,200.07,52.55,50,36
2036-06-24,Southeast Asia,Tuberculosis,22.7,171.54,55.72,5000,24
2036-06-25,Middle East,Influenza,21.18,213.97,61.89,150,38
2036-06-26,Asia,COVID-19,25.01,187.33,65.19,1000,33
2036-06-27,Europe,Measles,26.03,193.98,61.17,1000,42
2036-06-28,Middle East,Malaria,28.58,201.18,69.66,500,79
2036-06-29,North America,Cholera,22.19,155.71,66.6,500,46
2036-06-30,Europe,Tuberculosis,33.36,209.45,59.15,2000,17
2036-07-01,Europe,Measles,26.84,162.85,57.74,1000,26
2036-07-02,Asia,Malaria,24.7,184.29,53.63,500,49
2036-07-03,Oceania,Typhoid,20.92,170.61,61.66,150,45
2036-07-04,Europe,Typhoid,19.21,152.97,56.7,300,29
2036-07-05,North America,Dengue,19.61,169.78,53.01,5000,77
2036-07-06,South America,Dengue,18.89,144.03,55.74,50,61
2036-07-07,North America,Influenza,20.25,181.95,61.99,300,55
2036-07-08,South America,COVID-19,20.86,137.2,56.15,300,27
2036-07-09,Asia,Malaria,25.09,228.9,60.75,150,105
2036-07-10,Africa,Dengue,20.75,180.26,49.51,300,66
2036-07-11,Oceania,Typhoid,17.36,177.72,57.2,500,64
2036-07-12,Oceania,Malaria,22.75,177.82,56.17,300,102
2036-07-13,Africa,Dengue,19.91,179.23,57.71,5000,59
2036-07-14,Europe,Malaria,20.11,110.42,49.76,150,52
2036-07-15,Middle East,Dengue,24.7,179.73,53.9,1000,39
2036-07-16,Middle East,Malaria,22.35,152.27,60.72,1000,67
2036-07-17,Southeast Asia,Tuberculosis,21.43,170.29,59.42,2000,21
2036-07-18,Asia,Dengue,18.09,140.38,45.57,2000,52
2036-07-19,Europe,Typhoid,24.56,191.18,58.64,50,33
2036-07-20,North America,Malaria,22.99,165.7,65.37,500,45
2036-07-21,Southeast Asia,Measles,17.75,143.86,50.09,500,29
2036-07-22,Europe,Influenza,20.31,147.92,40.0,1000,54
2036-07-23,Oceania,Typhoid,14.95,186.96,57.66,1000,70
2036-07-24,Europe,Typhoid,22.99,154.14,53.99,50,52
2036-07-25,Southeast Asia,COVID-19,15.57,175.01,56.84,300,38
2036-07-26,South America,COVID-19,21.06,174.97,59.79,50,41
2036-07-27,Europe,Malaria,21.25,172.08,54.2,1000,65
2036-07-28,Africa,Measles,17.86,145.87,55.82,150,39
2036-07-29,South America,Cholera,20.11,196.77,55.01,2000,48
2036-07-30,Oceania,Tuberculosis,20.35,151.02,57.87,2000,28
2036-07-31,South America,COVID-19,20.56,176.08,53.97,1000,64
2036-08-01,Southeast Asia,Influenza,14.39,89.97,56.31,1000,42
2036-08-02,Middle East,Malaria,15.43,123.63,61.37,300,55
2036-08-03,Africa,Cholera,17.99,144.88,53.36,1000,48
2036-08-04,Africa,Influenza,15.59,96.29,56.35,500,49
2036-08-05,Oceania,Malaria,16.66,154.12,50.16,50,59
2036-08-06,Asia,Tuberculosis,15.94,122.26,57.96,300,12
2036-08-07,Southeast Asia,Measles,23.42,166.32,43.12,300,35
2036-08-08,North America,Tuberculosis,15.83,151.76,47.06,2000,21
2036-08-09,Southeast Asia,Dengue,15.98,117.87,47.63,300,61
2036-08-10,North America,Malaria,11.25,154.34,56.0,5000,54
2036-08-11,North America,Influenza,16.5,174.9,48.49,300,34
2036-08-12,Middle East,Cholera,14.85,174.96,58.47,500,23
2036-08-13,Middle East,Measles,19.36,164.57,59.78,50,45
2036-08-14,Africa,Measles,16.21,174.36,55.5,300,70
2036-08-15,Oceania,Measles,19.22,144.61,46.14,500,33
2036-08-16,Oceania,Malaria,12.03,133.55,56.64,300,52
2036-08-17,Africa,Cholera,19.4,150.13,49.99,500,36
2036-08-18,Africa,Tuberculosis,17.76,144.18,52.76,50,16
2036-08-19,Southeast Asia,Dengue,15.04,207.75,58.15,5000,42
2036-08-20,Oceania,Dengue,9.24,142.29,56.48,50,46
2036-08-21,Europe,Dengue,19.4,141.79,51.19,150,69
2036-08-22,South America,Malaria,14.74,131.4,55.36,300,51
2036-08-23,South America,Malaria,22.07,160.81,55.15,1000,61
2036-08-24,Asia,Dengue,18.96,130.32,53.42,5000,38
2036-08-25,South America,Influenza,19.46,148.72,61.92,2000,72
2036-08-26,North America,COVID-19,18.63,142.05,47.28,5000,58
2036-08-27,South America,Malaria,16.97,156.14,60.66,1000,45
2036-08-28,Southeast Asia,COVID-19,13.57,132.91,56.12,5000,56
2036-08-29,South America,Dengue,13.65,162.7,46.0,50,46
2036-08-30,Europe,Cholera,15.99,123.4,56.46,2000,33
2036-08-31,South America,Malaria,21.64,132.58,51.4,50,73
2036-09-01,South America,Influenza,14.73,144.82,52.7,500,12
2036-09-02,Asia,Cholera,18.53,127.38,54.76,50,13
2036-09-03,South America,Measles,13.01,82.34,45.79,300,66
2036-09-04,Asia,Typhoid,14.96,98.9,52.76,5000,31
2036-09-05,Asia,Typhoid,5.0,80.61,42.94,1000,24
2036-09-06,Europe,Typhoid,14.13,100.46,40.0,300,22
2036-09-07,North America,Typhoid,18.35,142.28,53.59,150,20
2036-09-08,North America,Dengue,18.78,121.72,49.41,150,19
2036-09-09,Asia,Tuberculosis,17.86,82.24,51.73,150,22
2036-09-10,Asia,Dengue,19.62,96.24,49.92,2000,63
2036-09-11,South America,Cholera,13.03,124.43,49.01,150,20
2036-09-12,Oceania,Cholera,15.0,120.75,56.77,150,42
2036-09-13,Middle East,Tuberculosis,14.12,70.38,48.41,1000,13
